Wavelength (nm),Pixel values
628.1439208984375,28928.26375
628.72412109375,29042.26375
629.30419921875,29252.93375
629.88427734375,29209.84375
630.4642944335938,29251.29375
631.0443115234375,29453.48375
631.624267578125,29467.30375
632.2041625976562,29738.65375
632.7839965820312,29872.79375
633.3638916015625,29905.88375
633.9436645507812,29928.68375
634.5234375,29934.87375
635.1030883789062,30182.33375
635.6828002929688,30211.79375
636.262451171875,30348.81375
636.842041015625,30236.47375
637.421630859375,30398.04375
638.0011596679688,30492.94375
638.5806884765625,30443.44375
639.16015625,30527.60375
639.739501953125,30809.03375
640.3189086914062,30660.92375
640.8982543945312,30626.36375
641.4775390625,30572.57375
642.0568237304688,30700.26375
642.6361694335938,30723.24375
643.21533203125,30668.75375
643.7944946289062,30756.19375
644.3735961914062,30727.48375
644.9526977539062,30736.26375
645.53173828125,30715.09375
646.1107177734375,30611.96375
646.689697265625,30617.01375
647.2685546875,30568.94375
647.8474731445312,30487.85375
648.4263305664062,30373.29375
649.005126953125,30441.30375
649.5839233398438,30334.78375
650.1626586914062,30394.03375
650.7413330078125,30421.99375
651.3200073242188,30286.97375
651.8986206054688,30315.72375
652.4772338867188,30351.65375
653.0557250976562,30483.42375
653.63427734375,30428.00375
654.2127075195312,30647.72375
654.7911376953125,31847.30375
655.3695068359375,36966.10375
655.9478759765625,36268.54375
656.5261840820312,31492.19375
657.1044921875,30996.46375
657.6827392578125,30954.97375
658.2609252929688,31173.56375
658.8390502929688,31061.12375
659.417236328125,31140.27375
659.9953002929688,31236.11375
660.5733642578125,31432.19375
661.1513671875,31529.12375
661.7293090820312,31476.14375
662.3072509765625,31760.81375
662.8851318359375,31903.74375
663.4630126953125,32121.95375
664.040771484375,32261.87375
664.6185302734375,32543.473749999997
665.1962890625,32796.54375
665.7739868164062,32913.73375
666.3516845703125,33115.88375
666.9293212890625,33376.13375
667.5068969726562,33570.22375
668.08447265625,33759.12375
668.6619262695312,34052.96375
669.2393798828125,34454.01375
669.8168334960938,34676.50375
670.3942260742188,35044.87375
670.9715576171875,35329.73375
671.5488891601562,35490.44375
672.1261596679688,35692.24375
672.7034301757812,35994.87375
673.2805786132812,36082.53375
673.8577270507812,36255.03375
674.4348754882812,36191.39375
675.0119018554688,36370.04375
675.5889892578125,36382.86375
676.166015625,36477.83375
676.742919921875,36587.32375
677.31982421875,36864.63375
677.896728515625,37127.61375
678.4735717773438,37424.72375
679.0503540039062,37681.99375
679.6271362304688,37755.01375
680.203857421875,38239.21375
680.780517578125,38508.64375
681.357177734375,38952.41375
681.933837890625,39297.99375
682.5103759765625,39441.62375
683.0869140625,39895.91375
683.6633911132812,40063.08375
684.2398681640625,40267.20375
684.8162841796875,40665.03375
685.392578125,40821.72375
685.9689331054688,40835.67375
686.5452270507812,40830.31375
687.1214599609375,41066.84375
687.6976928710938,41365.71375
688.2738647460938,41367.11375
688.8500366210938,41520.80375
689.4260864257812,41608.14375
690.0021362304688,41566.65375
690.5781860351562,41858.54375
691.1541137695312,42005.48375
691.7301025390625,42157.00375
692.3059692382812,42349.18375
692.8818359375,42488.75375
693.4576416015625,42367.49375
694.033447265625,42472.86375
694.609130859375,42813.40375
695.1848754882812,42697.34375
695.7606201171875,42714.68375
696.336181640625,42985.77375
696.9118041992188,43089.06375
697.4873046875,43125.06375
698.0628051757812,43209.70375
698.6383056640625,43381.81375
699.2136840820312,43369.58375
699.7890625,43496.86375
700.3644409179688,43635.28375
700.9397583007812,43540.88375
701.5150146484375,43706.78375
702.0902099609375,43929.91375
702.6654052734375,43769.02375
703.2405395507812,43907.10375
703.8156127929688,44115.20375
704.3906860351562,44300.63375
704.9656982421875,44451.52375
705.5407104492188,44454.27375
706.1156005859375,44595.73375
706.6905517578125,44756.70375
707.2654418945312,44845.85375
707.8402099609375,44905.31375
708.4150390625,44801.98375
708.98974609375,44990.83375
709.564453125,44910.02375
710.1390991210938,44911.96375
710.7137451171875,44960.43375
711.288330078125,44772.79375
711.8628540039062,44853.78375
712.4373779296875,44961.58375
713.0118408203125,45183.85375
713.5862426757812,45234.32375
714.16064453125,45445.84375
714.7349243164062,45532.33375
715.3092651367188,45386.66375
715.8834838867188,45254.24375
716.457763671875,45361.49375
717.0319213867188,45218.15375
717.6060791015625,45629.36375
718.1801147460938,45576.23375
718.7542114257812,45675.28375
719.3283081054688,45886.02375
719.9022827148438,45970.12375
720.4761962890625,46176.30375
721.0501098632812,46189.96375
721.6239624023438,45983.90375
722.19775390625,45998.07375
722.7715454101562,46064.74375
723.34521484375,46040.36375
723.9189453125,46448.91375
724.4926147460938,46574.34375
725.0662231445312,46708.03375
725.6397705078125,46726.50375
726.2133178710938,46678.44375
726.786865234375,46941.42375
727.3602294921875,46847.70375
727.9337158203125,47044.44375
728.507080078125,47223.08375
729.0803833007812,47492.30375
729.6536254882812,47371.73375
730.2268676757812,47712.72375
730.800048828125,47673.72375
731.373291015625,47934.49375
731.9463500976562,47916.74375
732.5194091796875,48120.31375
733.0924682617188,48099.66375
733.66552734375,48488.90375
734.2384643554688,48739.06375
734.8114013671875,48644.37375
735.3842163085938,48883.68375
735.9570922851562,49016.14375
736.5299072265625,48736.66375
737.1026611328125,48712.00375
737.6753540039062,48910.99375
738.2479858398438,48891.35375
738.8206787109375,49185.94375
739.3932495117188,48893.05375
739.9658203125,48973.76375
